name,temp_c,weather_condition,wind_mph,wind_dir,precip_mm,ID,last_update,date,hours
Dublin,7,Light rain,16,SSE,2,875,12/03/2024 03:15,12/03/2024 00:00,3:00 am
Dublin,7,Light rain,16,SSE,2,877,12/03/2024 03:45,12/03/2024 00:00,3:00 am
Dublin,8,Light drizzle,13,SSE,0,879,12/03/2024 04:15,12/03/2024 00:00,4:00 am
Dublin,8,Light drizzle,13,SSE,0,881,12/03/2024 04:45,12/03/2024 00:00,4:00 am
Dublin,8,Light drizzle,9,S,0,883,12/03/2024 05:15,12/03/2024 00:00,5:00 am
Dublin,8,Light drizzle,9,S,0,885,12/03/2024 05:45,12/03/2024 00:00,5:00 am
Dublin,9,Partly cloudy,9,WSW,0,887,12/03/2024 06:30,12/03/2024 00:00,6:00 am
Dublin,9,Partly cloudy,11,WSW,0,889,12/03/2024 06:45,12/03/2024 00:00,6:00 am
Dublin,9,Partly cloudy,8,WSW,0,891,12/03/2024 07:15,12/03/2024 00:00,7:00 am
Dublin,9,Overcast,14,WSW,0,893,12/03/2024 07:45,12/03/2024 00:00,7:00 am
Dublin,9,Light rain,11,SW,0,895,12/03/2024 08:15,12/03/2024 00:00,8:00 am
Dublin,9,Light rain,8,SW,0,897,12/03/2024 08:45,12/03/2024 00:00,8:00 am
Dublin,10,Partly cloudy,19,WSW,0,899,12/03/2024 09:15,12/03/2024 00:00,9:00 am
Dublin,10,Partly cloudy,19,WSW,0,901,12/03/2024 09:45,12/03/2024 00:00,9:00 am
Dublin,11,Partly cloudy,9,SW,0,903,12/03/2024 10:30,12/03/2024 00:00,10:00 am
Dublin,11,Partly cloudy,9,SW,0,905,12/03/2024 10:45,12/03/2024 00:00,10:00 am
Dublin,12,Partly cloudy,11,SW,0,907,12/03/2024 11:15,12/03/2024 00:00,11:00 am
Dublin,12,Partly cloudy,11,WSW,0,909,12/03/2024 12:00,12/03/2024 00:00,12:00 pm
Dublin,12,Partly cloudy,9,SW,0,911,12/03/2024 12:15,12/03/2024 00:00,12:00 pm
Dublin,12,Partly cloudy,9,WSW,0,913,12/03/2024 12:45,12/03/2024 00:00,12:00 pm
Dublin,12,Light rain,11,WSW,0,915,12/03/2024 13:15,12/03/2024 00:00,1:00 pm
Dublin,12,Light rain,8,SW,0,917,12/03/2024 13:45,12/03/2024 00:00,1:00 pm
Dublin,12,Light rain,4,SW,0,919,12/03/2024 14:15,12/03/2024 00:00,2:00 pm
Dublin,12,Light rain,6,SW,0,921,12/03/2024 14:45,12/03/2024 00:00,2:00 pm
Dublin,13,Light rain,4,SW,0,923,12/03/2024 15:15,12/03/2024 00:00,3:00 pm
Dublin,13,Light rain,7,SW,0,925,12/03/2024 15:45,12/03/2024 00:00,3:00 pm
Dublin,14,Partly cloudy,8,SW,0,927,12/03/2024 16:15,12/03/2024 00:00,4:00 pm
Dublin,14,Partly cloudy,11,SW,0,929,12/03/2024 16:45,12/03/2024 00:00,4:00 pm
Dublin,14,Partly cloudy,11,SW,0,931,12/03/2024 17:15,12/03/2024 00:00,5:00 pm
Dublin,14,Partly cloudy,16,SW,0,933,12/03/2024 17:45,12/03/2024 00:00,5:00 pm
Dublin,14,Partly cloudy,11,SW,0,935,12/03/2024 18:15,12/03/2024 00:00,6:00 pm
Dublin,14,Partly cloudy,13,SW,0,937,12/03/2024 18:45,12/03/2024 00:00,6:00 pm
Dublin,13,Partly cloudy,14,SW,0,939,12/03/2024 19:15,12/03/2024 00:00,7:00 pm
Dublin,13,Partly cloudy,14,SSW,0,941,12/03/2024 19:45,12/03/2024 00:00,7:00 pm
Dublin,12,Partly cloudy,21,SSW,0,943,12/03/2024 20:15,12/03/2024 00:00,8:00 pm
Dublin,12,Partly cloudy,21,SSW,0,945,12/03/2024 21:00,12/03/2024 00:00,9:00 pm
Dublin,12,Partly cloudy,21,SSW,0,947,12/03/2024 21:15,12/03/2024 00:00,9:00 pm
Dublin,12,Partly cloudy,21,SSW,0,949,12/03/2024 21:45,12/03/2024 00:00,9:00 pm
Dublin,12,Partly cloudy,19,SSW,0,951,12/03/2024 22:30,12/03/2024 00:00,10:00 pm
Dublin,12,Partly cloudy,17,SSW,0,953,12/03/2024 22:45,12/03/2024 00:00,10:00 pm
Dublin,12,Partly cloudy,17,SSW,0,955,12/03/2024 23:15,12/03/2024 00:00,11:00 pm
Dublin,12,Partly cloudy,17,SSW,0,957,12/03/2024 23:45,12/03/2024 00:00,11:00 pm
Dublin,12,Partly cloudy,17,SSW,0,959,13/03/2024 00:15,13/03/2024 00:00,12:00 am
Dublin,12,Overcast ,18,SSW,0,961,13/03/2024 00:45,13/03/2024 00:00,12:00 am
Dublin,12,Partly cloudy,17,SSW,0,963,13/03/2024 01:15,13/03/2024 00:00,1:00 am
Dublin,12,Light rain,17,SSW,0,965,13/03/2024 02:00,13/03/2024 00:00,2:00 am
Dublin,12,Light rain,19,SSW,0,967,13/03/2024 02:15,13/03/2024 00:00,2:00 am
Dublin,12,Partly cloudy,24,SSW,0,969,13/03/2024 02:45,13/03/2024 00:00,2:00 am
Dublin,12,Partly cloudy,26,SSW,0,971,13/03/2024 03:15,13/03/2024 00:00,3:00 am
Dublin,12,Partly cloudy,19,SSW,0,973,13/03/2024 03:45,13/03/2024 00:00,3:00 am
Dublin,12,Light rain,19,SSW,0,975,13/03/2024 04:15,13/03/2024 00:00,4:00 am
Dublin,12,Light rain,19,SSW,0,977,13/03/2024 04:45,13/03/2024 00:00,4:00 am
Dublin,12,Partly cloudy,19,SSW,0,979,13/03/2024 05:15,13/03/2024 00:00,5:00 am
Dublin,12,Partly cloudy,19,SSW,0,981,13/03/2024 05:45,13/03/2024 00:00,5:00 am
Dublin,12,Partly cloudy,17,SSW,0,983,13/03/2024 06:15,13/03/2024 00:00,6:00 am
Dublin,12,Partly cloudy,17,SSW,0,985,13/03/2024 06:45,13/03/2024 00:00,6:00 am
Dublin,12,Partly cloudy,16,SW,0,987,13/03/2024 07:15,13/03/2024 00:00,7:00 am
Dublin,12,Partly cloudy,17,SSW,0,989,13/03/2024 07:45,13/03/2024 00:00,7:00 am
Dublin,12,Partly cloudy,17,SW,0,991,13/03/2024 08:15,13/03/2024 00:00,8:00 am
Dublin,12,Partly cloudy,17,SW,0,993,13/03/2024 09:00,13/03/2024 00:00,9:00 am
Dublin,10,Light rain,13,W,0,995,13/03/2024 09:15,13/03/2024 00:00,9:00 am
Dublin,9,Light rain,13,W,0,997,13/03/2024 09:45,13/03/2024 00:00,9:00 am
Dublin,9,Light rain,14,W,0,999,13/03/2024 10:15,13/03/2024 00:00,10:00 am
Dublin,10,Light rain,12,W,0,1001,13/03/2024 10:45,13/03/2024 00:00,10:00 am
Dublin,10,Light rain,13,W,0,1003,13/03/2024 11:15,13/03/2024 00:00,11:00 am
Dublin,10,Light rain,15,W,1,1005,13/03/2024 12:00,13/03/2024 00:00,12:00 pm
Dublin,11,Light rain,14,W,1,1007,13/03/2024 12:15,13/03/2024 00:00,12:00 pm
Dublin,10,Light rain,13,W,1,1009,13/03/2024 12:45,13/03/2024 00:00,12:00 pm
Dublin,10,Light rain,13,W,0,1011,13/03/2024 13:15,13/03/2024 00:00,1:00 pm
Dublin,10,Light rain,11,W,0,1013,13/03/2024 13:45,13/03/2024 00:00,1:00 pm
Dublin,10,Light rain,9,W,1,1015,13/03/2024 14:15,13/03/2024 00:00,2:00 pm
Dublin,10,Light rain,13,W,1,1017,13/03/2024 14:45,13/03/2024 00:00,2:00 pm
Dublin,9,Light rain,9,W,0,1019,13/03/2024 15:15,13/03/2024 00:00,3:00 pm
Dublin,9,Light rain,9,W,0,1021,13/03/2024 15:45,13/03/2024 00:00,3:00 pm
Dublin,9,Light rain,11,W,1,1023,13/03/2024 16:15,13/03/2024 00:00,4:00 pm
Dublin,8,Light rain,11,W,0,1025,13/03/2024 17:00,13/03/2024 00:00,5:00 pm
Dublin,8,Light rain,12,W,0,1027,13/03/2024 17:15,13/03/2024 00:00,5:00 pm
Dublin,8,Light rain,11,W,0,1029,13/03/2024 17:45,13/03/2024 00:00,5:00 pm
Dublin,8,Light rain,7,W,0,1031,13/03/2024 18:15,13/03/2024 00:00,6:00 pm
Dublin,8,Light rain,7,W,0,1033,13/03/2024 19:00,13/03/2024 00:00,7:00 pm
Dublin,8,Light rain,4,WSW,0,1035,13/03/2024 19:15,13/03/2024 00:00,7:00 pm
Dublin,8,Light rain,6,W,0,1037,13/03/2024 19:45,13/03/2024 00:00,7:00 pm
Dublin,8,Light rain,2,SW,0,1039,13/03/2024 20:15,13/03/2024 00:00,8:00 pm
Dublin,8,Light rain,2,N,0,1041,13/03/2024 20:45,13/03/2024 00:00,8:00 pm
Dublin,8,Light rain,2,SSE,0,1043,13/03/2024 21:30,13/03/2024 00:00,9:00 pm
Dublin,8,Light rain,2,SSE,0,1045,13/03/2024 21:45,13/03/2024 00:00,9:00 pm
Dublin,8,Light rain,6,ESE,1,1047,13/03/2024 22:15,13/03/2024 00:00,10:00 pm
Dublin,8,Light drizzle,4,SE,1,1049,13/03/2024 22:45,13/03/2024 00:00,10:00 pm
Dublin,8,Light rain,6,E,0,1051,13/03/2024 23:15,13/03/2024 00:00,11:00 pm
Dublin,8,Light drizzle,9,E,0,1053,13/03/2024 23:45,13/03/2024 00:00,11:00 pm
Dublin,8,Light rain,6,E,0,1055,14/03/2024 00:15,14/03/2024 00:00,12:00 am
Dublin,8,Light drizzle,5,E,0,1057,14/03/2024 00:45,14/03/2024 00:00,12:00 am
Dublin,8,Light rain,7,E,0,1059,14/03/2024 01:15,14/03/2024 00:00,1:00 am
Dublin,8,Light rain,7,E,0,1061,14/03/2024 01:45,14/03/2024 00:00,1:00 am
Dublin,8,Light rain,7,ENE,0,1063,14/03/2024 02:15,14/03/2024 00:00,2:00 am
Dublin,8,Light rain,7,ENE,0,1065,14/03/2024 02:45,14/03/2024 00:00,2:00 am
Dublin,11,Light rain,12,SSW,0,1067,14/03/2024 03:15,14/03/2024 00:00,3:00 am
Dublin,11,Light rain,12,SSW,0,1069,14/03/2024 03:45,14/03/2024 00:00,3:00 am
Dublin,11,Light rain,14,SSW,0,1071,14/03/2024 04:30,14/03/2024 00:00,4:00 am
Dublin,9,Light rain,7,SE,0,1073,14/03/2024 04:45,14/03/2024 00:00,4:00 am
Dublin,10,Light rain,6,S,1,1075,14/03/2024 05:15,14/03/2024 00:00,5:00 am
Dublin,11,Light rain,19,SSW,1,1077,14/03/2024 05:45,14/03/2024 00:00,5:00 am
Dublin,11,Light rain,15,SSW,1,1079,14/03/2024 06:15,14/03/2024 00:00,6:00 am
Dublin,11,Light rain,19,SSW,0,1081,14/03/2024 07:00,14/03/2024 00:00,7:00 am
Dublin,11,Light rain,14,SSW,0,1083,14/03/2024 07:15,14/03/2024 00:00,7:00 am
Dublin,11,Partly cloudy,13,SSW,0,1085,14/03/2024 07:45,14/03/2024 00:00,7:00 am
Dublin,11,Light rain,13,SSW,0,1087,14/03/2024 08:15,14/03/2024 00:00,8:00 am
Dublin,11,Light rain,12,SSW,0,1089,14/03/2024 08:45,14/03/2024 00:00,8:00 am
Dublin,11,Partly cloudy,23,SSW,0,1091,14/03/2024 09:15,14/03/2024 00:00,9:00 am
Dublin,11,Light rain,6,SSE,0,1093,14/03/2024 09:45,14/03/2024 00:00,9:00 am
Dublin,12,Partly cloudy,9,SSE,0,1095,14/03/2024 10:15,14/03/2024 00:00,10:00 am
Dublin,12,Partly cloudy,8,SE,0,1097,14/03/2024 10:45,14/03/2024 00:00,10:00 am
Dublin,12,Light rain,15,SSW,0,1099,14/03/2024 11:30,14/03/2024 00:00,11:00 am
Dublin,12,Light rain,15,SSW,0,1101,14/03/2024 11:45,14/03/2024 00:00,11:00 am
Dublin,12,Partly cloudy,19,SSW,0,1103,14/03/2024 12:30,14/03/2024 00:00,12:00 pm
Dublin,13,Partly cloudy,16,SSW,0,1105,14/03/2024 12:45,14/03/2024 00:00,12:00 pm
Dublin,13,Partly cloudy,19,SSW,0,1107,14/03/2024 13:15,14/03/2024 00:00,1:00 pm
Dublin,13,Partly cloudy,14,SW,0,1109,14/03/2024 13:45,14/03/2024 00:00,1:00 pm
Dublin,14,Partly cloudy,16,SSW,0,1111,14/03/2024 14:15,14/03/2024 00:00,2:00 pm
Dublin,14,Partly cloudy,16,SSW,0,1113,14/03/2024 14:45,14/03/2024 00:00,2:00 pm
Dublin,13,Partly cloudy,19,SSW,0,1115,14/03/2024 15:15,14/03/2024 00:00,3:00 pm
Dublin,13,Partly cloudy,19,SSW,0,1117,14/03/2024 15:45,14/03/2024 00:00,3:00 pm
Dublin,13,Partly cloudy,19,SSW,0,1119,14/03/2024 16:15,14/03/2024 00:00,4:00 pm
Dublin,14,Partly cloudy,15,SSW,0,1121,14/03/2024 16:45,14/03/2024 00:00,4:00 pm
Dublin,13,Partly cloudy,19,SSW,0,1123,14/03/2024 17:15,14/03/2024 00:00,5:00 pm
Dublin,13,Partly cloudy,15,SSW,0,1125,14/03/2024 18:00,14/03/2024 00:00,6:00 pm
Dublin,12,Light rain,15,SSW,0,1127,14/03/2024 18:30,14/03/2024 00:00,6:00 pm
Dublin,12,Partly cloudy,13,SSW,0,1129,14/03/2024 18:45,14/03/2024 00:00,6:00 pm
Dublin,12,Partly cloudy,17,SSW,0,1131,14/03/2024 19:15,14/03/2024 00:00,7:00 pm
Dublin,11,Partly cloudy,14,SSW,0,1133,14/03/2024 19:45,14/03/2024 00:00,7:00 pm
Dublin,11,Partly cloudy,13,SSW,0,1135,14/03/2024 20:15,14/03/2024 00:00,8:00 pm
Dublin,11,Partly cloudy,14,SSW,0,1137,14/03/2024 20:45,14/03/2024 00:00,8:00 pm
Dublin,11,Partly cloudy,19,SSW,3,1139,14/03/2024 21:15,14/03/2024 00:00,9:00 pm
Dublin,11,Partly cloudy,19,SSW,3,1141,14/03/2024 21:45,14/03/2024 00:00,9:00 pm
Dublin,10,Light rain,22,SW,1,1143,14/03/2024 22:15,14/03/2024 00:00,10:00 pm
Dublin,10,Light rain,17,SSW,1,1145,14/03/2024 22:45,14/03/2024 00:00,10:00 pm
Dublin,11,Partly cloudy,15,SSW,0,1147,14/03/2024 23:15,14/03/2024 00:00,11:00 pm
Dublin,11,Partly cloudy,16,SW,0,1149,14/03/2024 23:45,14/03/2024 00:00,11:00 pm
Dublin,11,Partly cloudy,16,SW,0,1151,15/03/2024 00:15,15/03/2024 00:00,12:00 am
Dublin,10,Light drizzle,17,SW,0,1153,15/03/2024 00:45,15/03/2024 00:00,12:00 am
Dublin,10,Partly cloudy,13,SW,0,1155,15/03/2024 01:15,15/03/2024 00:00,1:00 am
Dublin,10,Partly cloudy,23,SW,0,1157,15/03/2024 01:45,15/03/2024 00:00,1:00 am
Dublin,10,Partly cloudy,15,WSW,0,1159,15/03/2024 02:15,15/03/2024 00:00,2:00 am
Dublin,10,Partly cloudy,19,WSW,0,1161,15/03/2024 02:45,15/03/2024 00:00,2:00 am
Dublin,10,Partly cloudy,24,WSW,1,1163,15/03/2024 03:15,15/03/2024 00:00,3:00 am
Dublin,10,Partly cloudy,14,WSW,1,1165,15/03/2024 03:45,15/03/2024 00:00,3:00 am
Dublin,9,Partly cloudy,15,WSW,1,1167,15/03/2024 04:15,15/03/2024 00:00,4:00 am
Dublin,9,Partly cloudy,16,WSW,1,1169,15/03/2024 04:45,15/03/2024 00:00,4:00 am
Dublin,9,Partly cloudy,16,WSW,0,1171,15/03/2024 05:15,15/03/2024 00:00,5:00 am
Dublin,9,Partly cloudy,14,WSW,0,1173,15/03/2024 05:45,15/03/2024 00:00,5:00 am
Dublin,9,Partly cloudy,12,WSW,0,1175,15/03/2024 06:15,15/03/2024 00:00,6:00 am
Dublin,9,Partly cloudy,16,WSW,0,1177,15/03/2024 06:45,15/03/2024 00:00,6:00 am
Dublin,8,Partly cloudy,16,WSW,0,1179,15/03/2024 07:30,15/03/2024 00:00,7:00 am
Dublin,8,Partly cloudy,16,WSW,0,1181,15/03/2024 07:45,15/03/2024 00:00,7:00 am
Dublin,8,Light rain,12,WSW,0,1183,15/03/2024 08:15,15/03/2024 00:00,8:00 am
Dublin,8,Light drizzle,16,W,0,1185,15/03/2024 08:45,15/03/2024 00:00,8:00 am
Dublin,8,Light rain,15,NW,0,1187,15/03/2024 09:15,15/03/2024 00:00,9:00 am
Dublin,8,Partly cloudy,15,NW,0,1189,15/03/2024 09:45,15/03/2024 00:00,9:00 am
Dublin,8,Partly cloudy,15,NW,0,1191,15/03/2024 10:15,15/03/2024 00:00,10:00 am
Dublin,9,Partly cloudy,16,NW,0,1193,15/03/2024 10:45,15/03/2024 00:00,10:00 am
Dublin,9,Partly cloudy,17,NW,0,1195,15/03/2024 11:15,15/03/2024 00:00,11:00 am
Dublin,9,Partly cloudy,14,NW,0,1197,15/03/2024 11:45,15/03/2024 00:00,11:00 am
Dublin,9,Partly cloudy,13,NW,0,1199,15/03/2024 12:15,15/03/2024 00:00,12:00 pm
Dublin,9,Partly cloudy,19,NW,0,1201,15/03/2024 12:45,15/03/2024 00:00,12:00 pm
Dublin,10,Partly cloudy,21,NW,0,1203,15/03/2024 13:15,15/03/2024 00:00,1:00 pm
Dublin,10,Partly cloudy,19,NW,0,1205,15/03/2024 13:45,15/03/2024 00:00,1:00 pm
Dublin,11,Partly cloudy,19,NW,0,1207,15/03/2024 14:30,15/03/2024 00:00,2:00 pm
Dublin,11,Partly cloudy,14,WNW,0,1209,15/03/2024 14:45,15/03/2024 00:00,2:00 pm
Dublin,11,Partly cloudy,19,NW,0,1211,15/03/2024 15:15,15/03/2024 00:00,3:00 pm
Dublin,11,Partly cloudy,14,NW,0,1213,15/03/2024 15:45,15/03/2024 00:00,3:00 pm
Dublin,10,Partly cloudy,16,NW,0,1215,15/03/2024 16:15,15/03/2024 00:00,4:00 pm
Dublin,10,Partly cloudy,15,NW,0,1217,15/03/2024 16:45,15/03/2024 00:00,4:00 pm
Dublin,10,Partly cloudy,13,WNW,0,1219,15/03/2024 17:15,15/03/2024 00:00,5:00 pm
Dublin,9,Partly cloudy,14,NW,0,1221,15/03/2024 17:45,15/03/2024 00:00,5:00 pm
Dublin,8,Partly cloudy,9,NW,0,1223,15/03/2024 18:15,15/03/2024 00:00,6:00 pm
Dublin,6,Partly cloudy,7,NW,0,1225,15/03/2024 18:45,15/03/2024 00:00,6:00 pm
Dublin,5,Partly cloudy,6,W,0,1227,15/03/2024 19:15,15/03/2024 00:00,7:00 pm
Dublin,5,Partly cloudy,7,NW,0,1229,15/03/2024 19:45,15/03/2024 00:00,7:00 pm
Dublin,3,Partly cloudy,6,WNW,0,1231,15/03/2024 20:15,15/03/2024 00:00,8:00 pm
Dublin,3,Partly cloudy,7,NW,0,1233,15/03/2024 20:45,15/03/2024 00:00,8:00 pm
Dublin,2,Clear,7,NW,0,1235,15/03/2024 21:15,15/03/2024 00:00,9:00 pm
Dublin,2,Clear,8,NW,0,1237,15/03/2024 21:45,15/03/2024 00:00,9:00 pm
Dublin,2,Clear,4,NNW,0,1239,15/03/2024 22:15,15/03/2024 00:00,10:00 pm
Dublin,2,Clear,7,NW,0,1241,15/03/2024 22:45,15/03/2024 00:00,10:00 pm
Dublin,1,Clear,2,W,0,1243,15/03/2024 23:15,15/03/2024 00:00,11:00 pm
Dublin,2,Clear,3,S,0,1245,15/03/2024 23:45,15/03/2024 00:00,11:00 pm
Dublin,2,Clear,3,S,0,1247,16/03/2024 00:15,16/03/2024 00:00,12:00 am
Dublin,2,Overcast ,3,SW,0,1249,16/03/2024 00:45,16/03/2024 00:00,12:00 am
Dublin,2,Clear,4,SE,0,1251,16/03/2024 01:15,16/03/2024 00:00,1:00 am
Dublin,2,Clear,4,SE,0,1253,16/03/2024 02:00,16/03/2024 00:00,2:00 am
Dublin,3,Clear,7,ESE,0,1255,16/03/2024 02:15,16/03/2024 00:00,2:00 am
Dublin,3,Clear,7,ESE,0,1257,16/03/2024 02:45,16/03/2024 00:00,2:00 am
Dublin,3,Clear,4,ENE,0,1259,16/03/2024 03:15,16/03/2024 00:00,3:00 am
Dublin,3,Clear,4,ENE,0,1261,16/03/2024 03:45,16/03/2024 00:00,3:00 am
Dublin,3,Partly cloudy,4,SE,0,1263,16/03/2024 04:15,16/03/2024 00:00,4:00 am
Dublin,3,Clear,4,E,0,1265,16/03/2024 04:45,16/03/2024 00:00,4:00 am
Dublin,5,Partly cloudy,7,SSE,0,1267,16/03/2024 05:30,16/03/2024 00:00,5:00 am
Dublin,5,Partly cloudy,6,SE,0,1269,16/03/2024 05:45,16/03/2024 00:00,5:00 am
Dublin,5,Partly cloudy,6,SE,0,1271,16/03/2024 06:15,16/03/2024 00:00,6:00 am
Dublin,5,Partly cloudy,7,SE,0,1273,16/03/2024 06:45,16/03/2024 00:00,6:00 am
Dublin,6,Partly cloudy,8,SE,0,1275,16/03/2024 07:15,16/03/2024 00:00,7:00 am
Dublin,7,Partly cloudy,7,SE,0,1277,16/03/2024 07:45,16/03/2024 00:00,7:00 am
Dublin,7,Partly cloudy,8,SE,0,1279,16/03/2024 08:15,16/03/2024 00:00,8:00 am
Dublin,8,Light rain,11,SE,0,1281,16/03/2024 08:45,16/03/2024 00:00,8:00 am
Dublin,8,Light rain,13,SSE,0,1283,16/03/2024 09:15,16/03/2024 00:00,9:00 am
Dublin,8,Light rain,14,SE,0,1285,16/03/2024 09:45,16/03/2024 00:00,9:00 am
Dublin,9,Partly cloudy,2,SSE,0,1287,16/03/2024 10:15,16/03/2024 00:00,10:00 am
Dublin,9,Partly cloudy,2,SSE,0,1289,16/03/2024 10:45,16/03/2024 00:00,10:00 am
Dublin,9,Partly cloudy,17,SSE,0,1291,16/03/2024 11:15,16/03/2024 00:00,11:00 am
Dublin,8,Partly cloudy,19,SE,0,1293,16/03/2024 11:45,16/03/2024 00:00,11:00 am
Dublin,8,Light drizzle,19,SE,0,1295,16/03/2024 12:15,16/03/2024 00:00,12:00 pm
Dublin,9,Light drizzle,19,SE,0,1297,16/03/2024 12:45,16/03/2024 00:00,12:00 pm
Dublin,9,Light drizzle,17,SSE,0,1299,16/03/2024 13:15,16/03/2024 00:00,1:00 pm
Dublin,9,Light drizzle,17,SSE,0,1301,16/03/2024 13:45,16/03/2024 00:00,1:00 pm
Dublin,10,Mist,13,SE,2,1303,16/03/2024 14:15,16/03/2024 00:00,2:00 pm
